IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,352.2,,,264.5,,466.8,352.2 [264.5 – 466.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,356.7,,,278.3,,452.7,356.7 [278.3 – 452.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,358.1,,,270.8,,465.9,358.1 [270.8 – 465.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,359.6,,,255,,486,359.6 [255 – 486],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,365.5,,,282.7,,467.2,365.5 [282.7 – 467.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BEL,Belgium,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,368.6,,,290.2,,467.4,368.6 [290.2 – 467.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,376.5,,,314.3,,446.9,376.5 [314.3 – 446.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,378.4,,,285.4,,500.9,378.4 [285.4 – 500.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,381.4,,,295.3,,485.1,381.4 [295.3 – 485.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,385.1,,,294.4,,498.9,385.1 [294.4 – 498.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,386.1,,,306,,483.3,386.1 [306 – 483.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,388.7,,,303.5,,491.3,388.7 [303.5 – 491.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,390.5,,,308.4,,488.1,390.5 [308.4 – 488.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,390.9,,,253.2,,577.4,390.9 [253.2 – 577.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,392.1,,,294.3,,512.1,392.1 [294.3 – 512.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,392.9,,,304.9,,501.4,392.9 [304.9 – 501.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,395.1,,,303.3,,515.9,395.1 [303.3 – 515.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,406.6,,,296.4,,536.8,406.6 [296.4 – 536.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,412.7,,,343.5,,490.1,412.7 [343.5 – 490.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,417,,,291.5,,575.9,417 [291.5 – 575.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,430,,,334.8,,548.6,430 [334.8 – 548.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,430.5,,,272.6,,654.6,430.5 [272.6 – 654.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,433,,,335.7,,545.2,433 [335.7 – 545.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,435.2,,,338.4,,549.4,435.2 [338.4 – 549.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,441.1,,,309.8,,611.1,441.1 [309.8 – 611.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,447.5,,,313.7,,618.8,447.5 [313.7 – 618.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,460.7,,,358.5,,584.1,460.7 [358.5 – 584.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,464,,,372.1,,573.2,464 [372.1 – 573.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,465.5,,,312.1,,676,465.5 [312.1 – 676],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,468.9,,,340.3,,640.8,468.9 [340.3 – 640.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,470.5,,,338,,646.8,470.5 [338 – 646.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,476.6,,,369.6,,613.7,476.6 [369.6 – 613.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,478.4,,,238.7,,867.2,478.4 [238.7 – 867.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,483.2,,,394.3,,581.4,483.2 [394.3 – 581.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,488,,,345.7,,676.4,488 [345.7 – 676.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,488.2,,,278.5,,804.8,488.2 [278.5 – 804.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,489,,,351.4,,676.1,489 [351.4 – 676.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,489.4,,,351.9,,656.5,489.4 [351.9 – 656.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,490.9,,,363.5,,645.2,490.9 [363.5 – 645.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,491.8,,,344.7,,678.2,491.8 [344.7 – 678.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,492.2,,,403.1,,597.2,492.2 [403.1 – 597.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,494.9,,,307.5,,770.7,494.9 [307.5 – 770.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,497,,,407.3,,603.7,497 [407.3 – 603.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,DZA,Algeria,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,498.5,,,317.2,,751,498.5 [317.2 – 751],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,502.6,,,307.8,,772.9,502.6 [307.8 – 772.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,518.2,,,349.2,,749.5,518.2 [349.2 – 749.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,533,,,381,,733.3,533 [381 – 733.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,535.3,,,394.4,,728.2,535.3 [394.4 – 728.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,538.7,,,404,,718,538.7 [404 – 718],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,543.4,,,387.9,,734,543.4 [387.9 – 734],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,543.9,,,395.5,,742.3,543.9 [395.5 – 742.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,547,,,466,,635.6,547 [466 – 635.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,548.2,,,316.7,,879.3,548.2 [316.7 – 879.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,549.6,,,443.1,,673.4,549.6 [443.1 – 673.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,555.1,,,308.8,,932.5,555.1 [308.8 – 932.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,559.2,,,323.4,,904.6,559.2 [323.4 – 904.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,559.9,,,411.3,,724.4,559.9 [411.3 – 724.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,564.3,,,355.1,,828.1,564.3 [355.1 – 828.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,565.9,,,297,,979,565.9 [297 – 979],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,567.6,,,410.6,,763.6,567.6 [410.6 – 763.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,568,,,423.6,,757.4,568 [423.6 – 757.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,570.2,,,317,,979.3,570.2 [317 – 979.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,570.5,,,347,,894.9,570.5 [347 – 894.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,571.1,,,315.5,,966.5,571.1 [315.5 – 966.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,572,,,400,,798.4,572 [400 – 798.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,575.9,,,436.7,,756,575.9 [436.7 – 756],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,579.6,,,325.4,,952.9,579.6 [325.4 – 952.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,580.2,,,304.9,,995.7,580.2 [304.9 – 995.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,580.4,,,365.8,,901.2,580.4 [365.8 – 901.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,582.3,,,465.4,,721.6,582.3 [465.4 – 721.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,584.3,,,428.6,,789.6,584.3 [428.6 – 789.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,593.9,,,496.3,,704.6,593.9 [496.3 – 704.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,594.2,,,345.2,,967,594.2 [345.2 – 967],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,595.4,,,355.2,,919.9,595.4 [355.2 – 919.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,596.5,,,377,,878.5,596.5 [377 – 878.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,603.7,,,323.3,,1037,603.7 [323.3 – 1037],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,603.7,,,456.2,,780.2,603.7 [456.2 – 780.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,611.6,,,396.5,,937.4,611.6 [396.5 – 937.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,611.8,,,416.7,,872.2,611.8 [416.7 – 872.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,611.8,,,433.9,,843.3,611.8 [433.9 – 843.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,614.4,,,314.1,,1089,614.4 [314.1 – 1089],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,616.6,,,328.9,,1068,616.6 [328.9 – 1068],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,619.5,,,504.7,,750.5,619.5 [504.7 – 750.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,630,,,463.8,,851.4,630 [463.8 – 851.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,636.4,,,355.5,,1085,636.4 [355.5 – 1085],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,637.5,,,525.8,,773.7,637.5 [525.8 – 773.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,642.9,,,330.4,,1129,642.9 [330.4 – 1129],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,643.6,,,378.7,,1022,643.6 [378.7 – 1022],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,646.1,,,392.5,,1019,646.1 [392.5 – 1019],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,646.3,,,313.4,,1187,646.3 [313.4 – 1187],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,647.7,,,500.7,,829.9,647.7 [500.7 – 829.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,649.5,,,400.9,,1003,649.5 [400.9 – 1003],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,651.6,,,354,,1108,651.6 [354 – 1108],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,653.6,,,354.1,,1098,653.6 [354.1 – 1098],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,654.7,,,498.8,,856.4,654.7 [498.8 – 856.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,655.9,,,531.1,,794.8,655.9 [531.1 – 794.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,659.5,,,446.5,,955.7,659.5 [446.5 – 955.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2009,false,Sex,Both sexes,BTSX,,,,,,,,,,660,,,529.4,,805.1,660 [529.4 – 805.1],,,EN,2021-02-09T05:00:00.000Z
